participant_id,browser,device,sex,education,country,rt,response,video,intensity,cog
1936988,Chrome,computer,1,4,Scotland,536.19,F,NM_FF_pair_onset_FOUGHT,34.6954365,8605
1936988,Chrome,computer,1,4,Scotland,1310.825,S,NM_SS_notp_coda_ACE,38.15028531,5721
1936988,Chrome,computer,1,4,Scotland,790.985,SH,NM_SH_notp_onset_SHOUT,36.52961089,3819
1936988,Chrome,computer,1,4,Scotland,675.105,X,NM_FF_notp_coda_ROUGH,30.25346087,9862
1936988,Chrome,computer,1,4,Scotland,490.74,S,NM_SS_notp_coda_MOUSE,34.03453979,5332
1936988,Chrome,computer,1,4,Scotland,534.46,S,NM_SS_pair_coda_PLUS,36.53544495,5201
1936988,Chrome,computer,1,4,Scotland,448.565,TH,NM_TH_notp_onset_THORN,30.25575981,3658
1936988,Chrome,computer,1,4,Scotland,418.305,TH,NM_TH_pair_coda_RUTH,29.52085089,3193
1936988,Chrome,computer,1,4,Scotland,430.43,TH,NM_TH_notp_onset_THING,32.21719174,8651
1936988,Chrome,computer,1,4,Scotland,713.72,SH,NM_SH_notp_onset_SHAME,36.73993494,3611
1936988,Chrome,computer,1,4,Scotland,899.495,F,NM_FF_pair_onset_FOAL,28.57906601,9802
1936988,Chrome,computer,1,4,Scotland,565.24,TH,NM_TH_pair_coda_WREATH,26.84374713,6030
1936988,Chrome,computer,1,4,Scotland,453.625,TH,NM_TH_notp_coda_BIRTH,25.85892286,4893
1936988,Chrome,computer,1,4,Scotland,458.48,S,NM_SS_notp_onset_SAD,40.78074578,6517
1936988,Chrome,computer,1,4,Scotland,632.845,S,NM_SS_pair_onset_SIGH,41.37901249,5979
1936988,Chrome,computer,1,4,Scotland,692.37,F,NM_FF_notp_onset_FEAT,34.92174457,10478
1936988,Chrome,computer,1,4,Scotland,500.24,S,WM_SS_notp_onset_SOUND,35.31149937,5862
1936988,Chrome,computer,1,4,Scotland,559.71,S,WM_SS_notp_onset_SELL,37.53241981,5858
1936988,Chrome,computer,1,4,Scotland,474.775,S,WM_SS_pair_onset_SOUGHT,38.54688399,6131
1936988,Chrome,computer,1,4,Scotland,436.405,S,WM_SS_notp_onset_SOON,34.62937365,5613
1936988,Chrome,computer,1,4,Scotland,499.495,F,WM_FF_notp_coda_HALF,24.0740738,3068
1936988,Chrome,computer,1,4,Scotland,473.625,TH,WM_TH_notp_onset_THANK,28.3985459,2662
1936988,Chrome,computer,1,4,Scotland,625.22,SH,WM_SH_pair_onset_SHORE,35.88647069,3760
1936988,Chrome,computer,1,4,Scotland,597.835,S,WM_SS_notp_coda_MOUSE,32.3552173,5480
1936988,Chrome,computer,1,4,Scotland,448.15,S,WM_SS_notp_coda_ACE,34.70301945,5213
1936988,Chrome,computer,1,4,Scotland,529.47,TH,WM_TH_pair_coda_OATH,27.00093758,2387
1936988,Chrome,computer,1,4,Scotland,466.48,F,WM_FF_pair_onset_FOUGHT,28.83433448,7865
1936988,Chrome,computer,1,4,Scotland,884.75,S,WM_SS_pair_onset_SIGH,36.26807838,6605
1936988,Chrome,computer,1,4,Scotland,621.93,SH,WM_SH_pair_coda_PUSH,33.2061282,2916
1936988,Chrome,computer,1,4,Scotland,382.93,SH,WM_SH_notp_coda_BUSH,33.50540729,1949
1936988,Chrome,computer,1,4,Scotland,473.17,S,WM_SS_pair_coda_LEASE,36.04960122,5547
1936988,Chrome,computer,1,4,Scotland,604.385,TH,WM_TH_notp_coda_MOTH,29.27673653,2728
1936988,Chrome,computer,1,4,Scotland,617.04,SH,WM_SH_notp_onset_SHAME,35.86025666,3370
1936988,Chrome,computer,1,4,Scotland,610.795,TH,WM_TH_pair_coda_RUTH,24.79955523,4007
1936988,Chrome,computer,1,4,Scotland,619.54,TH,WM_TH_notp_onset_THUNK,26.22850775,6753
1936988,Chrome,computer,1,4,Scotland,545.88,S,WM_SS_pair_onset_SORE,39.4498273,6203
1936988,Chrome,computer,1,4,Scotland,607.545,TH,WM_TH_pair_onset_THIN,29.92131417,4552
1936988,Chrome,computer,1,4,Scotland,476.855,S,WM_SS_pair_onset_SIN,39.24703864,5485
1936988,Chrome,computer,1,4,Scotland,471.4,S,WM_SS_pair_coda_PLUS,33.72174147,5305
1936988,Chrome,computer,1,4,Scotland,669.425,TH,WM_FF_pair_coda_LOAF,27.61623221,2284
1936988,Chrome,computer,1,4,Scotland,874.67,SH,WM_SH_pair_onset_SHIN,38.3505371,3941
1936988,Chrome,computer,1,4,Scotland,551.28,TH,WM_TH_pair_onset_THOUGHT,30.40684565,4412
1936988,Chrome,computer,1,4,Scotland,456.35,TH,WM_TH_notp_coda_GROWTH,28.07971229,1385
1936988,Chrome,computer,1,4,Scotland,523.475,SH,WM_SH_pair_onset_SHY,34.89293993,1877
1936988,Chrome,computer,1,4,Scotland,441.75,F,WM_FF_notp_coda_COUGH,24.08980909,3019
1936988,Chrome,computer,1,4,Scotland,475.675,SH,WM_SH_notp_onset_SHACK,37.39323953,3722
1936988,Chrome,computer,1,4,Scotland,641.245,TH,WM_TH_pair_coda_LOATH,25.3982628,3684
1936988,Chrome,computer,1,4,Scotland,678.235,TH,WM_TH_pair_onset_THIGH,29.52350359,4950
1936988,Chrome,computer,1,4,Scotland,530.13,TH,WM_TH_notp_coda_BIRTH,24.995908880000002,1746
1936988,Chrome,computer,1,4,Scotland,954.33,F,WM_TH_pair_onset_THAW,29.16219133,3454
1936988,Chrome,computer,1,4,Scotland,486.58,SH,WM_SH_pair_coda_LEASH,32.97668186,3148
1936988,Chrome,computer,1,4,Scotland,467.735,S,WM_SS_notp_onset_SAD,36.07004488,5467
1936988,Chrome,computer,1,4,Scotland,898.535,TH,WM_TH_notp_onset_THEME,27.16763826,3905
1936988,Chrome,computer,1,4,Scotland,539.345,F,WM_FF_notp_coda_POOF,25.25042421,2416
1936988,Chrome,computer,1,4,Scotland,403.505,SH,WM_SH_pair_coda_MESH,31.79430384,2869
1936988,Chrome,computer,1,4,Scotland,533.375,SH,WM_SH_pair_onset_SHOAL,33.61304571,3117
1936988,Chrome,computer,1,4,Scotland,701.43,S,WM_SS_pair_coda_PUSS,33.81274345,4707
1936988,Chrome,computer,1,4,Scotland,982.715,F,WM_FF_notp_onset_FAME,24.30104487,5389
1936988,Chrome,computer,1,4,Scotland,722.18,TH,WM_TH_pair_onset_THOLE,29.16238698,4008
1936988,Chrome,computer,1,4,Scotland,518.255,S,WM_SS_pair_onset_SOUL,33.23819866,3794
1936988,Chrome,computer,1,4,Scotland,631.42,S,WM_SS_pair_coda_ASS,29.32681087,4742
1936988,Chrome,computer,1,4,Scotland,899.27,F,WM_FF_pair_coda_ROOF,26.08339172,2752
1936988,Chrome,computer,1,4,Scotland,621.13,F,WM_FF_pair_onset_FOAL,30.21439279,3433
1936988,Chrome,computer,1,4,Scotland,571.535,S,WM_SS_notp_onset_SILK,35.21656066,5744
1936988,Chrome,computer,1,4,Scotland,1171.07,F,WM_FF_pair_coda_OAF,27.87135616,2193
1936988,Chrome,computer,1,4,Scotland,666.805,SH,WM_SH_pair_coda_PLUSH,31.1841224,3249
1936988,Chrome,computer,1,4,Scotland,691.615,SH,WM_SH_notp_onset_SHEER,35.63657702,2991
1936988,Chrome,computer,1,4,Scotland,643.54,F,WM_FF_notp_onset_FIGHT,31.22689133,5747
1936988,Chrome,computer,1,4,Scotland,753.665,F,WM_FF_notp_onset_FACT,29.53059171,4486
1936988,Chrome,computer,1,4,Scotland,893.56,TH,WM_FF_pair_coda_DEAF,28.03294112,2298
1936988,Chrome,computer,1,4,Scotland,499.98,SH,WM_SH_notp_coda_WISH,33.18926446,2893
1936988,Chrome,computer,1,4,Scotland,536.035,SH,WM_SH_notp_coda_POSH,30.75677682,2612
1936988,Chrome,computer,1,4,Scotland,597.345,S,WM_SS_notp_coda_PASS,32.14711433,5510
1936988,Chrome,computer,1,4,Scotland,645.04,SH,WM_SH_notp_coda_BRUSH,30.92832382,2881
1936988,Chrome,computer,1,4,Scotland,664.635,SH,WM_SH_pair_onset_SHORT,34.77919722,3297
1936988,Chrome,computer,1,4,Scotland,939.385,F,WM_FF_pair_onset_FOUR,29.74117595,6318
1936988,Chrome,computer,1,4,Scotland,952.93,F,WM_FF_pair_coda_REEF,30.73328455,4479
1936988,Chrome,computer,1,4,Scotland,717.61,S,WM_SS_notp_coda_KISS,35.24913983,5018
1936988,Chrome,computer,1,4,Scotland,566.95,TH,WM_TH_pair_coda_WREATH,25.33262721,4164
1936988,Chrome,computer,1,4,Scotland,634.69,S,WM_SS_pair_coda_MESS,32.13420327,5516
1936988,Chrome,computer,1,4,Scotland,434.725,TH,WM_TH_notp_coda_BREATH,26.86566057,3201
1936988,Chrome,computer,1,4,Scotland,474.355,TH,WM_TH_pair_coda_DEATH,26.17474533,2500
1936988,Chrome,computer,1,4,Scotland,789.975,TH,WM_FF_pair_onset_FIE,26.73216088,8105
1936988,Chrome,computer,1,4,Scotland,626.36,TH,WM_TH_notp_coda_TOOTH,27.54355327,2456
1936988,Chrome,computer,1,4,Scotland,767.855,F,WM_FF_notp_coda_ROUGH,28.07022466,3234
1936988,Chrome,computer,1,4,Scotland,812.44,TH,WM_TH_notp_onset_THING,30.35223502,5685
1936988,Chrome,computer,1,4,Scotland,469.935,F,WM_FF_notp_onset_FOOL,24.88710414,3064
1936988,Chrome,computer,1,4,Scotland,497.585,F,WM_FF_notp_onset_FEAT,26.77629044,5672
1936988,Chrome,computer,1,4,Scotland,688.87,TH,WM_TH_notp_onset_THORN,24.41493027,1442
1936988,Chrome,computer,1,4,Scotland,616.19,TH,WM_FF_pair_onset_FIN,30.96682916,7701
1936988,Chrome,computer,1,4,Scotland,433.92,SH,WM_SH_notp_onset_SHOOT,36.01809601,3110
1936988,Chrome,computer,1,4,Scotland,597.475,S,WM_SS_notp_coda_GROSS,31.23914038,4355
1936988,Chrome,computer,1,4,Scotland,449.795,SH,WM_SH_notp_onset_SHOUT,34.59898582,3276
1936988,Chrome,computer,1,4,Scotland,654.97,SH,WM_SH_pair_coda_ASH,30.32133037,2524
1936988,Chrome,computer,1,4,Scotland,498.665,SH,WM_SH_notp_coda_WASH,31.54416882,2587
1936988,Chrome,computer,1,4,Scotland,564.19,F,WM_FF_notp_coda_BEEF,29.4754049,7430
1937015,Chrome,computer,1,3,United States,378.825,S,NM_SS_notp_coda_ACE,38.15028531,5721
1937015,Chrome,computer,1,3,United States,355.4100001,F,NM_FF_notp_onset_FIGHT,36.16093753,10945
1937015,Chrome,computer,1,3,United States,466.89,S,NM_SS_notp_coda_KISS,40.20535668,5627
1937015,Chrome,computer,1,3,United States,350.3099999,SH,NM_SH_notp_coda_BUSH,34.31249527,3507
1937015,Chrome,computer,1,3,United States,358.455,SH,NM_SH_notp_coda_BRUSH,33.84302596,3467
1937015,Chrome,computer,1,3,United States,402.9850001,TH,NM_TH_notp_onset_THORN,30.25575981,3658
1937015,Chrome,computer,1,3,United States,530.6800001,TH,NM_TH_notp_onset_THEME,30.46915813,8387
1937015,Chrome,computer,1,3,United States,463.9000001,SH,NM_SH_notp_onset_SHACK,39.49973881,4095
1937015,Chrome,computer,1,3,United States,443.555,TH,NM_TH_pair_onset_THOUGHT,30.03527609,7602
1937015,Chrome,computer,1,3,United States,726.5099999,F,NM_FF_pair_coda_OAF,27.98698369,6466
1937015,Chrome,computer,1,3,United States,502.7699999,TH,NM_TH_pair_coda_OATH,28.61263962,5905
1937015,Chrome,computer,1,3,United States,331.5599998,TH,NM_TH_notp_onset_THING,32.21719174,8651
1937015,Chrome,computer,1,3,United States,323.995,SH,NM_SH_notp_coda_WASH,33.96536017,3015
1937015,Chrome,computer,1,3,United States,815.155,TH,NM_TH_pair_coda_DEATH,25.17853656,4331
1937015,Chrome,computer,1,3,United States,415.3499999,S,NM_SS_pair_onset_SIGH,41.37901249,5979
1937015,Chrome,computer,1,3,United States,1167.18,SH,NM_SH_pair_coda_ASH,35.42637673,3533
1937015,Chrome,computer,1,3,United States,835.8399998,SH,NM_SH_notp_onset_SHOOT,40.8780021,3763
1937015,Chrome,computer,1,3,United States,535.38,TH,NM_TH_notp_onset_THUNK,30.72066367,7525
1937015,Chrome,computer,1,3,United States,877.17,S,NM_SS_notp_onset_SAD,40.78074578,6517
1937015,Chrome,computer,1,3,United States,377.2699998,SH,NM_SH_notp_onset_SHEER,41.15659637,4191
1937015,Chrome,computer,1,3,United States,766.48,S,NM_SS_pair_coda_LEASE,39.49037225,5490
1937015,Chrome,computer,1,3,United States,567.40000010000006,TH,NM_TH_pair_coda_WREATH,26.84374713,6030
1937015,Chrome,computer,1,3,United States,554.9550001,SH,NM_SH_pair_coda_PUSH,34.83622897,3617
1937015,Chrome,computer,1,3,United States,643.5449999,S,NM_SS_pair_onset_SIN,43.9163708,5970
1937015,Chrome,computer,1,3,United States,762.2849999,TH,NM_TH_pair_onset_THOLE,30.4873532,8529
1937015,Chrome,computer,1,3,United States,1755.565,F,NM_FF_pair_onset_FOUGHT,34.6954365,8605
1937015,Chrome,computer,1,3,United States,976.77500010000006,S,NM_SS_notp_coda_MOUSE,34.03453979,5332
1937015,Chrome,computer,1,3,United States,508.6349999,S,NM_SS_pair_onset_SOUL,40.65935899,5973
1937015,Chrome,computer,1,3,United States,1132.105,F,NM_FF_pair_coda_REEF,29.65935414,6900
1937015,Chrome,computer,1,3,United States,754.4799999,TH,NM_TH_pair_coda_LOATH,27.1697819,4313
1937015,Chrome,computer,1,3,United States,385.4049998,SH,NM_SH_notp_onset_SHAME,36.73993494,3611
1937015,Chrome,computer,1,3,United States,515.5200001,SH,NM_SH_pair_coda_PLUSH,33.82094552,4158
1937015,Chrome,computer,1,3,United States,455.7399999,S,NM_SS_pair_coda_ASS,39.03014753,5034
1937015,Chrome,computer,1,3,United States,392.4450001,SH,NM_SH_pair_coda_MESH,33.56798697,3601
1937015,Chrome,computer,1,3,United States,386.9400001,SH,NM_SH_pair_onset_SHORE,37.97554534,4134
1937015,Chrome,computer,1,3,United States,645.065,F,NM_FF_notp_coda_HALF,27.22294044,10234
1937015,Chrome,computer,1,3,United States,537.3000002,TH,NM_TH_notp_coda_MOTH,27.11784357,2932
1937015,Chrome,computer,1,3,United States,472.51,F,NM_FF_notp_coda_BEEF,31.98646765,8905
1937015,Chrome,computer,1,3,United States,668.2300002,SH,NM_SH_notp_coda_POSH,33.71301243,3076
1937015,Chrome,computer,1,3,United States,555.2600001,S,NM_SS_notp_onset_SELL,41.23373391,6775
1937015,Chrome,computer,1,3,United States,479.635,SH,NM_SH_pair_onset_SHY,39.50228141,3622
1937015,Chrome,computer,1,3,United States,495.6800002,S,NM_SS_pair_coda_PUSS,38.76511023,5439
1937015,Chrome,computer,1,3,United States,624.085,F,NM_TH_notp_coda_BREATH,28.73152252,7151
1937015,Chrome,computer,1,3,United States,445.6549999,F,NM_FF_notp_coda_ROUGH,30.25346087,9862
1937015,Chrome,computer,1,3,United States,710.4749999,TH,NM_FF_pair_coda_DEAF,27.47261099,6129
1937015,Chrome,computer,1,3,United States,406.07,F,NM_FF_pair_onset_FIE,30.77713035,8472
1937015,Chrome,computer,1,3,United States,1040.615,TH,NM_TH_notp_coda_BIRTH,25.85892286,4893
1937015,Chrome,computer,1,3,United States,363.3950001,SH,NM_SH_notp_onset_SHOUT,36.52961089,3819
1937015,Chrome,computer,1,3,United States,383.5750001,S,NM_SS_notp_onset_SOON,42.54171703,5939
1937015,Chrome,computer,1,3,United States,366.6100001,S,NM_SS_notp_coda_GROSS,36.7148886,4478
1937015,Chrome,computer,1,3,United States,428.6549999,TH,NM_TH_notp_coda_TOOTH,28.16262081,5986
1937015,Chrome,computer,1,3,United States,881.7099999,TH,NM_TH_pair_onset_THIN,30.14064943,2954
1937015,Chrome,computer,1,3,United States,489.76,S,NM_SS_pair_coda_PLUS,36.53544495,5201
1937015,Chrome,computer,1,3,United States,752.0350001,X,NM_FF_notp_coda_COUGH,31.64711858,10043
1937015,Chrome,computer,1,3,United States,629.3100002,TH,NM_TH_notp_coda_GROWTH,25.42154423,3708
1937015,Chrome,computer,1,3,United States,427.8750001,SH,NM_SH_pair_onset_SHORT,37.41534288,4620
1937015,Chrome,computer,1,3,United States,488.6100001,TH,NM_TH_pair_onset_THIGH,32.62028023,4097
1937015,Chrome,computer,1,3,United States,712.85,F,NM_FF_notp_coda_POOF,31.42012038,5373
1937015,Chrome,computer,1,3,United States,379.8150001,SH,NM_SH_pair_onset_SHIN,38.63219732,3542
1937015,Chrome,computer,1,3,United States,314.9949999,S,NM_SS_notp_onset_SILK,40.97915109,6588
1937015,Chrome,computer,1,3,United States,350.17,S,NM_SS_notp_onset_SOUND,41.01537614,5202
1937015,Chrome,computer,1,3,United States,627.52500010000006,S,NM_SS_pair_onset_SORE,44.26134749,5943
1937015,Chrome,computer,1,3,United States,709.9300001,F,NM_FF_pair_coda_LOAF,29.03169428,6083
1937015,Chrome,computer,1,3,United States,407.5,F,NM_FF_notp_onset_FAME,31.59602116,3922
1937015,Chrome,computer,1,3,United States,404.8649999,S,NM_SS_pair_coda_MESS,36.17035307,5457
1937015,Chrome,computer,1,3,United States,395.5349999,F,NM_FF_notp_onset_FEAT,34.92174457,10478
1937015,Chrome,computer,1,3,United States,356.0549999,TH,NM_TH_notp_onset_THANK,32.92457176,2714
1937015,Chrome,computer,1,3,United States,348.0999998,SH,NM_SH_notp_coda_WISH,34.32677042,3314
1937015,Chrome,computer,1,3,United States,1058.01,S,NM_SS_notp_coda_PASS,34.57355857,5986
1937015,Chrome,computer,1,3,United States,489.1949999,S,NM_SS_pair_onset_SOUGHT,42.84970627,5753
1937015,Chrome,computer,1,3,United States,727.4249999,SH,NM_SH_pair_coda_LEASH,34.41750304,3351
1937015,Chrome,computer,1,3,United States,327.295,F,NM_FF_notp_onset_FOOL,30.21203804,10110
1937015,Chrome,computer,1,3,United States,320.1649999,F,NM_FF_pair_coda_ROOF,32.55925052,5188
1937015,Chrome,computer,1,3,United States,401.3650001,F,NM_FF_pair_onset_FOAL,28.57906601,9802
1937015,Chrome,computer,1,3,United States,468.2699998,F,NM_FF_notp_onset_FACT,32.58731023,8632
1937015,Chrome,computer,1,3,United States,815.59,TH,NM_TH_pair_coda_RUTH,29.52085089,3193
1937015,Chrome,computer,1,3,United States,392.31,SH,NM_SH_pair_onset_SHOAL,37.64432653,3948
1937015,Chrome,computer,1,3,United States,537.2649999,F,NM_FF_pair_onset_FIN,31.84145761,5117
1937015,Chrome,computer,1,3,United States,329.47,TH,NM_TH_pair_onset_THAW,28.96203439,8045
1937015,Chrome,computer,1,3,United States,390.0000001,F,NM_FF_pair_onset_FOUR,34.37218612,9416
1937015,Chrome,computer,1,3,United States,413.095,S,WM_SS_pair_onset_SOUL,33.23819866,3794
1937015,Chrome,computer,1,3,United States,412.34,S,WM_SS_notp_coda_ACE,34.70301945,5213
1937015,Chrome,computer,1,3,United States,738.9849999,F,WM_FF_notp_onset_FACT,29.53059171,4486
1937015,Chrome,computer,1,3,United States,356.865,SH,WM_SH_notp_coda_WASH,31.54416882,2587
1937015,Chrome,computer,1,3,United States,382.0450001,TH,WM_TH_pair_onset_THOUGHT,30.40684565,4412
1937015,Chrome,computer,1,3,United States,390.23,S,WM_SS_notp_onset_SOUND,35.31149937,5862
1937015,Chrome,computer,1,3,United States,321.4049998,TH,WM_TH_notp_coda_GROWTH,28.07971229,1385
1937015,Chrome,computer,1,3,United States,307.1049999,TH,WM_TH_notp_onset_THORN,24.41493027,1442
1937015,Chrome,computer,1,3,United States,390.595,TH,WM_TH_pair_coda_RUTH,24.79955523,4007
1937015,Chrome,computer,1,3,United States,586.7650001,F,WM_FF_pair_onset_FOAL,30.21439279,3433
1937015,Chrome,computer,1,3,United States,798.775,F,WM_FF_notp_onset_FAME,24.30104487,5389
1937015,Chrome,computer,1,3,United States,387.4850001,TH,WM_TH_notp_coda_BREATH,26.86566057,3201
1937015,Chrome,computer,1,3,United States,593.8800001,SH,WM_SH_notp_coda_BUSH,33.50540729,1949
1937015,Chrome,computer,1,3,United States,356.1099998,TH,WM_TH_notp_onset_THING,30.35223502,5685
1937015,Chrome,computer,1,3,United States,391.9249999,SH,WM_SH_pair_coda_PUSH,33.2061282,2916
1937015,Chrome,computer,1,3,United States,300.0350001,S,WM_SS_notp_onset_SELL,37.53241981,5858
1937015,Chrome,computer,1,3,United States,589.3899999,F,WM_FF_pair_onset_FIE,26.73216088,8105
1937015,Chrome,computer,1,3,United States,1285.2,S,WM_SS_pair_onset_SORE,39.4498273,6203
1937015,Chrome,computer,1,3,United States,306.4700002,SH,WM_SH_notp_onset_SHOUT,34.59898582,3276
1937015,Chrome,computer,1,3,United States,564.1950001,SH,WM_SH_pair_onset_SHIN,38.3505371,3941
1937015,Chrome,computer,1,3,United States,339.16,F,WM_FF_notp_coda_ROUGH,28.07022466,3234
1937015,Chrome,computer,1,3,United States,658.265,TH,WM_TH_notp_coda_BIRTH,24.995908880000002,1746
1937015,Chrome,computer,1,3,United States,441.38,S,WM_SS_notp_onset_SAD,36.07004488,5467
1937015,Chrome,computer,1,3,United States,401.995,TH,WM_TH_pair_onset_THIGH,29.52350359,4950
1937015,Chrome,computer,1,3,United States,550.4900001,TH,WM_TH_notp_onset_THANK,28.3985459,2662
1937015,Chrome,computer,1,3,United States,717.1700001,TH,WM_TH_pair_coda_WREATH,25.33262721,4164
1937015,Chrome,computer,1,3,United States,340.1299999,S,WM_SS_notp_onset_SOON,34.62937365,5613
1937015,Chrome,computer,1,3,United States,451.57,SH,WM_SH_notp_coda_WISH,33.18926446,2893
1937015,Chrome,computer,1,3,United States,730.8599998,TH,WM_TH_pair_onset_THIN,29.92131417,4552
1937015,Chrome,computer,1,3,United States,543.40000010000006,SH,WM_SH_pair_onset_SHORT,34.77919722,3297
1937015,Chrome,computer,1,3,United States,601.9600001,X,WM_FF_pair_onset_FOUR,29.74117595,6318
1937015,Chrome,computer,1,3,United States,365.8499999,S,WM_SS_notp_coda_MOUSE,32.3552173,5480
1937015,Chrome,computer,1,3,United States,372.8149999,TH,WM_FF_pair_coda_OAF,27.87135616,2193
1937015,Chrome,computer,1,3,United States,496.36,X,WM_FF_notp_coda_HALF,24.0740738,3068
1937015,Chrome,computer,1,3,United States,443.805,S,WM_SS_pair_coda_LEASE,36.04960122,5547
1937015,Chrome,computer,1,3,United States,478.0899999,S,WM_SS_pair_coda_MESS,32.13420327,5516
1937015,Chrome,computer,1,3,United States,894.355,TH,WM_TH_pair_coda_DEATH,26.17474533,2500
1937015,Chrome,computer,1,3,United States,474.34,TH,WM_TH_notp_onset_THUNK,26.22850775,6753
1937015,Chrome,computer,1,3,United States,334.51,TH,WM_TH_pair_coda_OATH,27.00093758,2387
1937015,Chrome,computer,1,3,United States,468.0999999,F,WM_FF_pair_onset_FOUGHT,28.83433448,7865
1937015,Chrome,computer,1,3,United States,487.2999999,S,WM_SS_pair_coda_ASS,29.32681087,4742
1937015,Chrome,computer,1,3,United States,546.5249999,TH,WM_TH_notp_coda_MOTH,29.27673653,2728
1937015,Chrome,computer,1,3,United States,434.0900001,F,WM_FF_notp_onset_FOOL,24.88710414,3064
1937015,Chrome,computer,1,3,United States,444.6049999,F,WM_FF_notp_coda_BEEF,29.4754049,7430
1937015,Chrome,computer,1,3,United States,819.62,F,WM_FF_notp_coda_COUGH,24.08980909,3019
1937015,Chrome,computer,1,3,United States,337.1250001,SH,WM_SH_pair_coda_MESH,31.79430384,2869
1937015,Chrome,computer,1,3,United States,304.605,SH,WM_SH_notp_onset_SHOOT,36.01809601,3110
1937015,Chrome,computer,1,3,United States,438.875,SH,WM_SH_notp_coda_POSH,30.75677682,2612
1937015,Chrome,computer,1,3,United States,521.7299999,F,WM_FF_notp_coda_POOF,25.25042421,2416
1937015,Chrome,computer,1,3,United States,893.9100001,TH,WM_TH_pair_coda_LOATH,25.3982628,3684
1937015,Chrome,computer,1,3,United States,859.135,TH,WM_TH_pair_onset_THOLE,29.16238698,4008
1937015,Chrome,computer,1,3,United States,498.385,F,WM_FF_notp_onset_FEAT,26.77629044,5672
1937015,Chrome,computer,1,3,United States,360.7400001,SH,WM_SH_notp_coda_BRUSH,30.92832382,2881
1937015,Chrome,computer,1,3,United States,690.7949999,SH,WM_SH_pair_onset_SHOAL,33.61304571,3117
1937015,Chrome,computer,1,3,United States,346.53,S,WM_SS_pair_onset_SIGH,36.26807838,6605
1937015,Chrome,computer,1,3,United States,332.3599999,S,WM_SS_pair_onset_SOUGHT,38.54688399,6131
1937015,Chrome,computer,1,3,United States,249.845,SH,WM_SH_pair_coda_PLUSH,31.1841224,3249
1937015,Chrome,computer,1,3,United States,324.695,F,WM_FF_pair_coda_LOAF,27.61623221,2284
1937015,Chrome,computer,1,3,United States,560.57,F,WM_FF_pair_coda_ROOF,26.08339172,2752
1937015,Chrome,computer,1,3,United States,508.7250001,SH,WM_SH_pair_onset_SHY,34.89293993,1877
1937015,Chrome,computer,1,3,United States,334.15,TH,WM_FF_pair_coda_DEAF,28.03294112,2298
1937015,Chrome,computer,1,3,United States,272.9150001,SH,WM_SH_pair_coda_ASH,30.32133037,2524
1937015,Chrome,computer,1,3,United States,350.08,SH,WM_SH_notp_onset_SHACK,37.39323953,3722
1937015,Chrome,computer,1,3,United States,344.085,S,WM_SS_notp_coda_GROSS,31.23914038,4355
1937015,Chrome,computer,1,3,United States,480.185,TH,WM_TH_notp_onset_THEME,27.16763826,3905
1937015,Chrome,computer,1,3,United States,372.5999999,S,WM_SS_notp_coda_KISS,35.24913983,5018
1937015,Chrome,computer,1,3,United States,791.65,TH,WM_TH_notp_coda_TOOTH,27.54355327,2456
1937015,Chrome,computer,1,3,United States,390.0299999,SH,WM_SH_pair_coda_LEASH,32.97668186,3148
1937015,Chrome,computer,1,3,United States,398.52,TH,WM_TH_pair_onset_THAW,29.16219133,3454
1937015,Chrome,computer,1,3,United States,298.31,S,WM_SS_pair_onset_SIN,39.24703864,5485
1937015,Chrome,computer,1,3,United States,320.0600001,SH,WM_SH_notp_onset_SHAME,35.86025666,3370
1937015,Chrome,computer,1,3,United States,736.91,SH,WM_SH_notp_onset_SHEER,35.63657702,2991
1937015,Chrome,computer,1,3,United States,922.605,F,WM_FF_notp_onset_FIGHT,31.22689133,5747
1937015,Chrome,computer,1,3,United States,411.8349999,S,WM_SS_pair_coda_PLUS,33.72174147,5305
1937015,Chrome,computer,1,3,United States,360.63,SH,WM_SH_pair_onset_SHORE,35.88647069,3760
1937015,Chrome,computer,1,3,United States,351.545,F,WM_FF_pair_onset_FIN,30.96682916,7701
1937015,Chrome,computer,1,3,United States,267.5099999,S,WM_SS_pair_coda_PUSS,33.81274345,4707
1937015,Chrome,computer,1,3,United States,297.145,S,WM_SS_notp_coda_PASS,32.14711433,5510
1937015,Chrome,computer,1,3,United States,445.995,S,WM_SS_notp_onset_SILK,35.21656066,5744
1937015,Chrome,computer,1,3,United States,517.4500002,F,WM_FF_pair_coda_REEF,30.73328455,4479
1937467,ChromeWebView,mobile,1,4,England,453,F,NM_FF_notp_onset_FIGHT,36.16093753,10945
1937467,ChromeWebView,mobile,1,4,England,697.1,F,NM_FF_pair_coda_REEF,29.65935414,6900
1937467,ChromeWebView,mobile,1,4,England,2852,SH,NM_SH_pair_onset_SHORE,37.97554534,4134
1937467,ChromeWebView,mobile,1,4,England,429.2,F,NM_FF_pair_onset_FOAL,28.57906601,9802
1937467,ChromeWebView,mobile,1,4,England,547.6,F,NM_FF_notp_coda_HALF,27.22294044,10234
1937467,ChromeWebView,mobile,1,4,England,471.9,F,NM_FF_notp_onset_FEAT,34.92174457,10478
1937467,ChromeWebView,mobile,1,4,England,554.5999999,TH,NM_TH_notp_coda_MOTH,27.11784357,2932
